Experiment,Condition,Noise Rate,Missingness Type,Missing Rate,Feature Group Blanked,Model,Random Seed,Test Set,AUROC,AUPRC,Brier Score
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.009885451079487906,0.01875679856269885,-0.005103443107673494
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.010094020844552576,0.019229410132014957,-0.0046883324150357175
Feature Shift,Education,0.0,None,0.0,Education,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011145151361351857,0.019199402823662948,-0.0055211257048175255
Label Noise,0% Noise,0.0,None,0.0,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006787341299048677,0.013284318341151735,-0.00410851379808011
Label Noise,0% Noise,0.0,None,0.0,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.0061505389871443494,0.012102154647084307,-0.0034180662493317887
Label Noise,0% Noise,0.0,None,0.0,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008319171608844655,0.014014627826101744,-0.004884194202439032
Label Noise,0% Noise,0.0,None,0.0,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010137511775442087,0.01772199639683869,-0.0054912180008913625
Label Noise,0% Noise,0.0,None,0.0,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011004475683423776,0.019382024959920474,-0.005344111018948439
Label Noise,0% Noise,0.0,None,0.0,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011351833787037635,0.017994816015472592,-0.006034450586948653
Label Noise,10% Noise,0.1,None,0.0,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.0067270134101725665,0.013222594579180846,-0.0037420869066485674
Label Noise,10% Noise,0.1,None,0.0,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.005895591997203797,0.012418071311959045,-0.003133939769708771
Label Noise,10% Noise,0.1,None,0.0,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008700161345157276,0.01600880783507197,-0.004481134300133888
Label Noise,10% Noise,0.1,None,0.0,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010672615748719028,0.016796979965430392,-0.005337007301452923
Label Noise,10% Noise,0.1,None,0.0,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011236854255359807,0.018381735297473,-0.004912091473126462
Label Noise,10% Noise,0.1,None,0.0,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.01085265217239162,0.016172717443727058,-0.005274364357197414
Label Noise,20% Noise,0.2,None,0.0,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.0065492852800550505,0.012511391209778067,-0.0030992451864288173
Label Noise,20% Noise,0.2,None,0.0,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.006186705536952886,0.012362647642651603,-0.00276656921541249
Label Noise,20% Noise,0.2,None,0.0,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008616413530070921,0.01633275022548175,-0.0035204936513683893
Label Noise,20% Noise,0.2,None,0.0,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.01057787931184273,0.016478226615292746,-0.004403171895490138
Label Noise,20% Noise,0.2,None,0.0,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011250607313722405,0.01819711359320475,-0.0040806362569653365
Label Noise,20% Noise,0.2,None,0.0,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.01079162925569399,0.016043107107001076,-0.0043474618194177805
Label Noise,5% Noise,0.05,None,0.0,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006907893028408774,0.013362069603384596,-0.00412378586545685
Label Noise,5% Noise,0.05,None,0.0,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.006155199104285525,0.01281718942759924,-0.0034459925899771593
Label Noise,5% Noise,0.05,None,0.0,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008708839839881022,0.015325500836747663,-0.004789454552067016
Label Noise,5% Noise,0.05,None,0.0,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010569865404707945,0.016970420314834866,-0.005587336181800906
Label Noise,5% Noise,0.05,None,0.0,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011367423028006973,0.018777202368005175,-0.005241386302682116
Label Noise,5% Noise,0.05,None,0.0,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.01106618668675352,0.01670498337798565,-0.005634725043648786
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006787341299048677,0.013284318341151735,-0.00410851379808011
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.0061505389871443494,0.012102154647084307,-0.0034180662493317887
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008319171608844655,0.014014627826101744,-0.004884194202439032
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010137511775442087,0.01772199639683869,-0.0054912180008913625
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011004475683423776,0.019382024959920474,-0.005344111018948439
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011351833787037635,0.017994816015472592,-0.006034450586948653
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006681286967092137,0.013453316643342261,-0.004019118446812589
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.006192024154733078,0.012285759023982767,-0.0034038357300152228
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.00825214187336376,0.013851006202122651,-0.004846650618332893
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010216723689311147,0.017560040307889935,-0.005564685590039531
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.01119617716621657,0.01936112912444443,-0.005506185657755458
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011429790016348251,0.017864577125365377,-0.0061322162020478466
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006452773511204768,0.013077670025820165,-0.0039340563576057835
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.006146144028648215,0.012241684296744881,-0.0034199237467487376
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008284750051311685,0.013992818570189414,-0.004836714238909523
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010361438568152748,0.017431880867619598,-0.005682939613592758
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011395589494700653,0.019336019225267176,-0.0056860706144019335
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011499868602029117,0.017642810962717137,-0.006244671608103269
Missingness,MCAR,0.0,MCAR,0.0,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006787341299048677,0.013284318341151735,-0.00410851379808011
Missingness,MCAR,0.0,MCAR,0.0,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.0061505389871443494,0.012102154647084307,-0.0034180662493317887
Missingness,MCAR,0.0,MCAR,0.0,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008319171608844655,0.014014627826101744,-0.004884194202439032
Missingness,MCAR,0.0,MCAR,0.0,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.010137511775442087,0.01772199639683869,-0.0054912180008913625
Missingness,MCAR,0.0,MCAR,0.0,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.011004475683423776,0.019382024959920474,-0.005344111018948439
Missingness,MCAR,0.0,MCAR,0.0,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011351833787037635,0.017994816015472592,-0.006034450586948653
Missingness,MCAR,0.0,MCAR,0.1,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.0062784044903473335,0.01303046689457954,-0.0037837067160808313
Missingness,MCAR,0.0,MCAR,0.1,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.0057711643538082,0.01165935138124563,-0.00304455831413622
Missingness,MCAR,0.0,MCAR,0.1,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008227918214691932,0.013709366567884684,-0.00482596482187779
Missingness,MCAR,0.0,MCAR,0.1,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.009718071756532054,0.017759928327766294,-0.005214425566961445
Missingness,MCAR,0.0,MCAR,0.1,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.010639145646409998,0.019453247328641066,-0.00507073033029401
Missingness,MCAR,0.0,MCAR,0.1,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011186629751375854,0.01844190367105003,-0.005849504010604689
Missingness,MCAR,0.0,MCAR,0.2,None,LightGBM,42,Generalization Gap (Shifted - In-domain),0.006152492218448824,0.012480081766339413,-0.0038082624861434516
Missingness,MCAR,0.0,MCAR,0.2,None,LightGBM,43,Generalization Gap (Shifted - In-domain),0.005731254065360791,0.01199347273452378,-0.0030874557843935807
Missingness,MCAR,0.0,MCAR,0.2,None,LightGBM,44,Generalization Gap (Shifted - In-domain),0.008347110990451045,0.014175163802301993,-0.004883582942952949
Missingness,MCAR,0.0,MCAR,0.2,None,Logistic Regression,42,Generalization Gap (Shifted - In-domain),0.009314079217275784,0.017730098472552247,-0.004935530806690319
Missingness,MCAR,0.0,MCAR,0.2,None,Logistic Regression,43,Generalization Gap (Shifted - In-domain),0.010301417517575406,0.019336332306480686,-0.004805754301694387
Missingness,MCAR,0.0,MCAR,0.2,None,Logistic Regression,44,Generalization Gap (Shifted - In-domain),0.011131385551521156,0.018891587213137218,-0.005698734080669149
